contest_report_repo,contest_sponsor,contest_desc,start,end,prize_pool,handle,prize_money,total_reports,high_all,high_solo,med_all,med_solo,gas_all
,stealthproject,DeFi infrastructure.,1 December 2022,12 December 2022,50000,Ggzeon,5995.91,2,0,0,1,1,0
,stealthproject,DeFi infrastructure.,1 December 2022,12 December 2022,50000,Rrvierdiiev,5995.91,2,0,0,1,1,0
,stealthproject,DeFi infrastructure.,1 December 2022,12 December 2022,50000,Hhihen,5936.07,1,0,0,1,1,0
,stealthproject,DeFi infrastructure.,1 December 2022,12 December 2022,50000,JJeiwan,5402.3,3,0,0,2,0,0
,stealthproject,DeFi infrastructure.,1 December 2022,12 December 2022,50000,0xSmartContract,1432.53,2,0,0,0,0,1
,stealthproject,DeFi infrastructure.,1 December 2022,12 December 2022,50000,IIllIllI,1359.35,2,0,0,0,0,1
,stealthproject,DeFi infrastructure.,1 December 2022,12 December 2022,50000,0x1f8b,1301.81,3,0,0,1,0,1
,stealthproject,DeFi infrastructure.,1 December 2022,12 December 2022,50000,RRolezn,1213.86,2,0,0,0,0,1
,stealthproject,DeFi infrastructure.,1 December 2022,12 December 2022,50000,Pperitoflores,1087.24,2,0,0,1,0,0
,stealthproject,DeFi infrastructure.,1 December 2022,12 December 2022,50000,Mminhquanym,728.88,1,0,0,0,0,0
,stealthproject,DeFi infrastructure.,1 December 2022,12 December 2022,50000,Cc3phas,484.98,1,0,0,0,0,1
,stealthproject,DeFi infrastructure.,1 December 2022,12 December 2022,50000,DDeivitto,119.07,2,0,0,0,0,1
,stealthproject,DeFi infrastructure.,1 December 2022,12 December 2022,50000,Aajtra,119.07,2,0,0,0,0,1
,stealthproject,DeFi infrastructure.,1 December 2022,12 December 2022,50000,MMukund,119.07,2,0,0,0,0,1
,stealthproject,DeFi infrastructure.,1 December 2022,12 December 2022,50000,sakshamguruji,119.07,2,0,0,0,0,1
,stealthproject,DeFi infrastructure.,1 December 2022,12 December 2022,50000,RRaymondFam,119.07,2,0,0,0,0,1
,stealthproject,DeFi infrastructure.,1 December 2022,12 December 2022,50000,JJosiah,59.84,1,0,0,0,0,0
,stealthproject,DeFi infrastructure.,1 December 2022,12 December 2022,50000,pedr02b2,59.84,1,0,0,0,0,0
,stealthproject,DeFi infrastructure.,1 December 2022,12 December 2022,50000,0xDecorativePineapple,59.84,1,0,0,0,0,0
,stealthproject,DeFi infrastructure.,1 December 2022,12 December 2022,50000,Chom,59.84,1,0,0,0,0,0
,stealthproject,DeFi infrastructure.,1 December 2022,12 December 2022,50000,Ssces60107,59.84,1,0,0,0,0,0
,stealthproject,DeFi infrastructure.,1 December 2022,12 December 2022,50000,Lladboy233,59.84,1,0,0,0,0,0
,stealthproject,DeFi infrastructure.,1 December 2022,12 December 2022,50000,Ccccz,59.84,1,0,0,0,0,0
,stealthproject,DeFi infrastructure.,1 December 2022,12 December 2022,50000,Ccsanuragjain,59.84,1,0,0,0,0,0
,stealthproject,DeFi infrastructure.,1 December 2022,12 December 2022,50000,Cchrisdior4,59.84,1,0,0,0,0,0
,stealthproject,DeFi infrastructure.,1 December 2022,12 December 2022,50000,saneryee,59.23,1,0,0,0,0,1
2022-12-pooltogether,pooltogether,A no-loss prize-savings protocol.,1 December 2022,5 December 2022,22000,Kktg,4203.7,1,0,0,1,0,0
2022-12-pooltogether,pooltogether,A no-loss prize-savings protocol.,1 December 2022,5 December 2022,22000,0x52,3233.62,1,0,0,1,0,0
2022-12-pooltogether,pooltogether,A no-loss prize-savings protocol.,1 December 2022,5 December 2022,22000,Lladboy233,1921.21,2,0,0,1,0,0
2022-12-pooltogether,pooltogether,A no-loss prize-savings protocol.,1 December 2022,5 December 2022,22000,AAkshaySrivastav,1755.92,2,0,0,1,0,1
2022-12-pooltogether,pooltogether,A no-loss prize-savings protocol.,1 December 2022,5 December 2022,22000,Ccccz,1702.5,1,0,0,1,0,0
2022-12-pooltogether,pooltogether,A no-loss prize-savings protocol.,1 December 2022,5 December 2022,22000,joestakey,1309.61,1,0,0,1,0,0
2022-12-pooltogether,pooltogether,A no-loss prize-savings protocol.,1 December 2022,5 December 2022,22000,Eenckrish,1309.61,1,0,0,1,0,0
2022-12-pooltogether,pooltogether,A no-loss prize-savings protocol.,1 December 2022,5 December 2022,22000,Hhihen,1309.61,1,0,0,1,0,0
2022-12-pooltogether,pooltogether,A no-loss prize-savings protocol.,1 December 2022,5 December 2022,22000,Chom,1309.61,1,0,0,1,0,0
2022-12-pooltogether,pooltogether,A no-loss prize-savings protocol.,1 December 2022,5 December 2022,22000,Ccsanuragjain,1309.61,1,0,0,1,0,0
2022-12-pooltogether,pooltogether,A no-loss prize-savings protocol.,1 December 2022,5 December 2022,22000,0xSmartContract,795.08,1,0,0,0,0,0
2022-12-pooltogether,pooltogether,A no-loss prize-savings protocol.,1 December 2022,5 December 2022,22000,Ccryptonue,665.02,2,0,0,0,0,1
2022-12-pooltogether,pooltogether,A no-loss prize-savings protocol.,1 December 2022,5 December 2022,22000,TTricko,440.59,1,0,0,0,0,1
2022-12-pooltogether,pooltogether,A no-loss prize-savings protocol.,1 December 2022,5 December 2022,22000,Nneko_nyaa,338.92,1,0,0,0,0,1
2022-12-pooltogether,pooltogether,A no-loss prize-savings protocol.,1 December 2022,5 December 2022,22000,Ggzeon,181.73,1,0,0,0,0,0
2022-12-pooltogether,pooltogether,A no-loss prize-savings protocol.,1 December 2022,5 December 2022,22000,Aadriro,53.42,1,0,0,0,0,1
2022-12-pooltogether,pooltogether,A no-loss prize-savings protocol.,1 December 2022,5 December 2022,22000,Madalad,53.42,1,0,0,0,0,1
2022-12-pooltogether,pooltogether,A no-loss prize-savings protocol.,1 December 2022,5 December 2022,22000,RRolezn,53.42,1,0,0,0,0,1
2022-12-pooltogether,pooltogether,A no-loss prize-savings protocol.,1 December 2022,5 December 2022,22000,00x4non,53.42,1,0,0,0,0,1
,paraspace,The First Ever Cross-Margin NFT Financialization Protocol.,28 November 2022,9 December 2022,160000,TTrust,61283.0,17,4,3,13,6,0
,paraspace,The First Ever Cross-Margin NFT Financialization Protocol.,28 November 2022,9 December 2022,160000,Mminhquanym,13222.4,4,3,1,1,0,0
,paraspace,The First Ever Cross-Margin NFT Financialization Protocol.,28 November 2022,9 December 2022,160000,Uunforgiven,7846.74,9,3,0,5,1,0
,paraspace,The First Ever Cross-Margin NFT Financialization Protocol.,28 November 2022,9 December 2022,160000,JJeiwan,6908.91,7,2,0,4,1,0
,paraspace,The First Ever Cross-Margin NFT Financialization Protocol.,28 November 2022,9 December 2022,160000,IIllIllI,6691.89,6,1,0,3,1,1
,paraspace,The First Ever Cross-Margin NFT Financialization Protocol.,28 November 2022,9 December 2022,160000,Ccsanuragjain,5428.52,9,3,0,5,0,0
,paraspace,The First Ever Cross-Margin NFT Financialization Protocol.,28 November 2022,9 December 2022,160000,0x52,4903.26,5,1,0,3,1,0
,paraspace,The First Ever Cross-Margin NFT Financialization Protocol.,28 November 2022,9 December 2022,160000,RRaymondFam,4083.64,6,1,0,3,1,1
,paraspace,The First Ever Cross-Margin NFT Financialization Protocol.,28 November 2022,9 December 2022,160000,DDravee,3787.38,4,1,0,1,0,1
,paraspace,The First Ever Cross-Margin NFT Financialization Protocol.,28 November 2022,9 December 2022,160000,Ccccz,3241.84,4,2,0,1,0,0
,paraspace,The First Ever Cross-Margin NFT Financialization Protocol.,28 November 2022,9 December 2022,160000,Franfran,3189.43,2,1,0,1,0,0
,paraspace,The First Ever Cross-Margin NFT Financialization Protocol.,28 November 2022,9 December 2022,160000,Xxiaoming90,2254.07,6,2,0,3,0,0
,paraspace,The First Ever Cross-Margin NFT Financialization Protocol.,28 November 2022,9 December 2022,160000,Hhyh,2183.31,2,1,0,1,0,0
,paraspace,The First Ever Cross-Margin NFT Financialization Protocol.,28 November 2022,9 December 2022,160000,Bbrgltd,2068.06,2,1,0,0,0,0
,paraspace,The First Ever Cross-Margin NFT Financialization Protocol.,28 November 2022,9 December 2022,160000,___141345__,1711.52,5,1,0,3,0,0
,paraspace,The First Ever Cross-Margin NFT Financialization Protocol.,28 November 2022,9 December 2022,160000,Ggzeon,1671.95,5,1,0,3,0,0
,paraspace,The First Ever Cross-Margin NFT Financialization Protocol.,28 November 2022,9 December 2022,160000,Cchrisdior4,1591.05,2,0,0,0,0,1
,paraspace,The First Ever Cross-Margin NFT Financialization Protocol.,28 November 2022,9 December 2022,160000,SSathish9098,1591.05,2,0,0,0,0,1
,paraspace,The First Ever Cross-Margin NFT Financialization Protocol.,28 November 2022,9 December 2022,160000,LLambda,1303.37,7,1,0,5,0,0
,paraspace,The First Ever Cross-Margin NFT Financialization Protocol.,28 November 2022,9 December 2022,160000,joestakey,1238.2,2,0,0,1,0,0
,paraspace,The First Ever Cross-Margin NFT Financialization Protocol.,28 November 2022,9 December 2022,160000,ppoirots,1219.66,1,1,0,0,0,0
,paraspace,The First Ever Cross-Margin NFT Financialization Protocol.,28 November 2022,9 December 2022,160000,Lladboy233,1189.8,4,0,0,3,0,0
,paraspace,The First Ever Cross-Margin NFT Financialization Protocol.,28 November 2022,9 December 2022,160000,RRolezn,1155.32,5,0,0,3,0,1
,paraspace,The First Ever Cross-Margin NFT Financialization Protocol.,28 November 2022,9 December 2022,160000,KKingNFT,1062.19,4,1,0,2,0,0
,paraspace,The First Ever Cross-Margin NFT Financialization Protocol.,28 November 2022,9 December 2022,160000,DDeivitto,1028.49,2,0,0,0,0,1
,paraspace,The First Ever Cross-Margin NFT Financialization Protocol.,28 November 2022,9 December 2022,160000,0xNazgul,923.33,3,1,0,1,0,0
,paraspace,The First Ever Cross-Margin NFT Financialization Protocol.,28 November 2022,9 December 2022,160000,Ddelfin454000,882.55,1,0,0,0,0,0
,paraspace,The First Ever Cross-Margin NFT Financialization Protocol.,28 November 2022,9 December 2022,160000,0xAgro,882.55,1,0,0,0,0,0
,paraspace,The First Ever Cross-Margin NFT Financialization Protocol.,28 November 2022,9 December 2022,160000,Ooyc_109,882.55,1,0,0,0,0,0
,paraspace,The First Ever Cross-Margin NFT Financialization Protocol.,28 November 2022,9 December 2022,160000,0xSmartContract,882.55,1,0,0,0,0,0
,paraspace,The First Ever Cross-Margin NFT Financialization Protocol.,28 November 2022,9 December 2022,160000,Aayeslick,835.72,2,0,0,1,0,0
,paraspace,The First Ever Cross-Margin NFT Financialization Protocol.,28 November 2022,9 December 2022,160000,Kkaliberpoziomka8552,825.27,3,2,0,1,0,0
,paraspace,The First Ever Cross-Margin NFT Financialization Protocol.,28 November 2022,9 December 2022,160000,Iimare,822.65,6,0,0,5,0,0
,paraspace,The First Ever Cross-Margin NFT Financialization Protocol.,28 November 2022,9 December 2022,160000,Ppashov,764.31,4,1,0,2,0,0
,paraspace,The First Ever Cross-Margin NFT Financialization Protocol.,28 November 2022,9 December 2022,160000,Cc7e7eff,685.9,1,1,0,0,0,0
,paraspace,The First Ever Cross-Margin NFT Financialization Protocol.,28 November 2022,9 December 2022,160000,Eeierina,622.39,2,0,0,2,0,0
,paraspace,The First Ever Cross-Margin NFT Financialization Protocol.,28 November 2022,9 December 2022,160000,SmartSek,603.51,3,0,0,2,0,0
,paraspace,The First Ever Cross-Margin NFT Financialization Protocol.,28 November 2022,9 December 2022,160000,99svR6w,395.93,3,1,0,1,0,0
,paraspace,The First Ever Cross-Margin NFT Financialization Protocol.,28 November 2022,9 December 2022,160000,EEnglave,372.29,1,1,0,0,0,0
,paraspace,The First Ever Cross-Margin NFT Financialization Protocol.,28 November 2022,9 December 2022,160000,BBig0XDev,342.95,1,1,0,0,0,0
,paraspace,The First Ever Cross-Margin NFT Financialization Protocol.,28 November 2022,9 December 2022,160000,JJosiah,292.01,2,1,0,1,0,0
,paraspace,The First Ever Cross-Margin NFT Financialization Protocol.,28 November 2022,9 December 2022,160000,Kong,289.21,2,1,0,1,0,0
,paraspace,The First Ever Cross-Margin NFT Financialization Protocol.,28 November 2022,9 December 2022,160000,Ccarlitox477,273.13,2,0,0,2,0,0
,paraspace,The First Ever Cross-Margin NFT Financialization Protocol.,28 November 2022,9 December 2022,160000,RR2,266.74,1,0,0,1,0,0
,paraspace,The First Ever Cross-Margin NFT Financialization Protocol.,28 November 2022,9 December 2022,160000,mahdikarimi,266.74,1,0,0,1,0,0
,paraspace,The First Ever Cross-Margin NFT Financialization Protocol.,28 November 2022,9 December 2022,160000,Nnicobevi,257.37,4,1,0,2,0,0
,paraspace,The First Ever Cross-Margin NFT Financialization Protocol.,28 November 2022,9 December 2022,160000,Aahmedov,255.49,3,0,0,1,0,1
,paraspace,The First Ever Cross-Margin NFT Financialization Protocol.,28 November 2022,9 December 2022,160000,PPaludoX0,249.86,2,0,0,0,0,1
,paraspace,The First Ever Cross-Margin NFT Financialization Protocol.,28 November 2022,9 December 2022,160000,BB2,249.86,2,0,0,0,0,1
,paraspace,The First Ever Cross-Margin NFT Financialization Protocol.,28 November 2022,9 December 2022,160000,Aymen0909,148.85,2,1,0,0,0,0
,paraspace,The First Ever Cross-Margin NFT Financialization Protocol.,28 November 2022,9 December 2022,160000,Awesome,148.85,2,1,0,0,0,0
,paraspace,The First Ever Cross-Margin NFT Financialization Protocol.,28 November 2022,9 December 2022,160000,Rrjs,145.94,1,0,0,0,0,1
,paraspace,The First Ever Cross-Margin NFT Financialization Protocol.,28 November 2022,9 December 2022,160000,Cc3phas,145.94,1,0,0,0,0,1
,paraspace,The First Ever Cross-Margin NFT Financialization Protocol.,28 November 2022,9 December 2022,160000,Ccyberinn,145.94,1,0,0,0,0,1
,paraspace,The First Ever Cross-Margin NFT Financialization Protocol.,28 November 2022,9 December 2022,160000,__Adam,145.94,1,0,0,0,0,1
,paraspace,The First Ever Cross-Margin NFT Financialization Protocol.,28 November 2022,9 December 2022,160000,saneryee,145.94,1,0,0,0,0,1
,paraspace,The First Ever Cross-Margin NFT Financialization Protocol.,28 November 2022,9 December 2022,160000,Sshark,126.39,2,1,0,0,0,0
,paraspace,The First Ever Cross-Margin NFT Financialization Protocol.,28 November 2022,9 December 2022,160000,Ddatapunk,126.39,2,1,0,0,0,0
,paraspace,The First Ever Cross-Margin NFT Financialization Protocol.,28 November 2022,9 December 2022,160000,Rrbserver,122.23,2,0,0,1,0,0
,paraspace,The First Ever Cross-Margin NFT Financialization Protocol.,28 November 2022,9 December 2022,160000,Rrvierdiiev,122.23,2,0,0,1,0,0
,paraspace,The First Ever Cross-Margin NFT Financialization Protocol.,28 November 2022,9 December 2022,160000,Ppzeus,115.15,2,1,0,0,0,0
,paraspace,The First Ever Cross-Margin NFT Financialization Protocol.,28 November 2022,9 December 2022,160000,Jjadezti,109.55,2,0,0,1,0,0
,paraspace,The First Ever Cross-Margin NFT Financialization Protocol.,28 November 2022,9 December 2022,160000,Ggz627,109.55,2,0,0,1,0,0
,paraspace,The First Ever Cross-Margin NFT Financialization Protocol.,28 November 2022,9 December 2022,160000,MMukund,109.55,2,0,0,1,0,0
,paraspace,The First Ever Cross-Margin NFT Financialization Protocol.,28 November 2022,9 December 2022,160000,erictee,108.5,2,0,0,1,0,0
,paraspace,The First Ever Cross-Margin NFT Financialization Protocol.,28 November 2022,9 December 2022,160000,Kaiziron,103.92,1,0,0,0,0,0
,paraspace,The First Ever Cross-Margin NFT Financialization Protocol.,28 November 2022,9 December 2022,160000,DDeekshith99,103.92,1,0,0,0,0,0
,paraspace,The First Ever Cross-Margin NFT Financialization Protocol.,28 November 2022,9 December 2022,160000,Ccryptostellar5,103.92,1,0,0,0,0,0
,paraspace,The First Ever Cross-Margin NFT Financialization Protocol.,28 November 2022,9 December 2022,160000,DDiana,103.92,1,0,0,0,0,0
,paraspace,The First Ever Cross-Margin NFT Financialization Protocol.,28 November 2022,9 December 2022,160000,Iignacio,103.92,1,0,0,0,0,0
,paraspace,The First Ever Cross-Margin NFT Financialization Protocol.,28 November 2022,9 December 2022,160000,Ccryptonue,103.92,1,0,0,0,0,0
,paraspace,The First Ever Cross-Margin NFT Financialization Protocol.,28 November 2022,9 December 2022,160000,Yyjrwkk,103.92,1,0,0,0,0,0
,paraspace,The First Ever Cross-Margin NFT Financialization Protocol.,28 November 2022,9 December 2022,160000,Jjayphbee,103.92,1,0,0,0,0,0
,paraspace,The First Ever Cross-Margin NFT Financialization Protocol.,28 November 2022,9 December 2022,160000,00x4non,103.92,1,0,0,0,0,0
,paraspace,The First Ever Cross-Margin NFT Financialization Protocol.,28 November 2022,9 December 2022,160000,nadin,103.92,1,0,0,0,0,0
,paraspace,The First Ever Cross-Margin NFT Financialization Protocol.,28 November 2022,9 December 2022,160000,pedr02b2,103.92,1,0,0,0,0,0
,paraspace,The First Ever Cross-Margin NFT Financialization Protocol.,28 November 2022,9 December 2022,160000,BBRONZEDISC,103.92,1,0,0,0,0,0
,paraspace,The First Ever Cross-Margin NFT Financialization Protocol.,28 November 2022,9 December 2022,160000,Kksk2345,103.92,1,0,0,0,0,0
,paraspace,The First Ever Cross-Margin NFT Financialization Protocol.,28 November 2022,9 December 2022,160000,Ii_got_hacked,103.92,1,0,0,0,0,0
,paraspace,The First Ever Cross-Margin NFT Financialization Protocol.,28 November 2022,9 December 2022,160000,Rronnyx2017,103.92,1,0,0,0,0,0
,paraspace,The First Ever Cross-Margin NFT Financialization Protocol.,28 November 2022,9 December 2022,160000,0xackermann,103.92,1,0,0,0,0,0
,paraspace,The First Ever Cross-Margin NFT Financialization Protocol.,28 November 2022,9 December 2022,160000,Hhelios,103.92,1,0,0,0,0,0
,paraspace,The First Ever Cross-Margin NFT Financialization Protocol.,28 November 2022,9 December 2022,160000,HHE1M,103.92,1,0,0,0,0,0
,paraspace,The First Ever Cross-Margin NFT Financialization Protocol.,28 November 2022,9 December 2022,160000,Cch0bu,103.92,1,0,0,0,0,0
,paraspace,The First Ever Cross-Margin NFT Financialization Protocol.,28 November 2022,9 December 2022,160000,BBnke0x0,103.92,1,0,0,0,0,0
,paraspace,The First Ever Cross-Margin NFT Financialization Protocol.,28 November 2022,9 December 2022,160000,martin,103.92,1,0,0,0,0,0
,paraspace,The First Ever Cross-Margin NFT Financialization Protocol.,28 November 2022,9 December 2022,160000,pavankv,103.92,1,0,0,0,0,0
,paraspace,The First Ever Cross-Margin NFT Financialization Protocol.,28 November 2022,9 December 2022,160000,Secureverse,103.92,1,0,0,0,0,0
,paraspace,The First Ever Cross-Margin NFT Financialization Protocol.,28 November 2022,9 December 2022,160000,Kkankodu,103.92,1,0,0,0,0,0
,paraspace,The First Ever Cross-Margin NFT Financialization Protocol.,28 November 2022,9 December 2022,160000,00xDave,102.89,1,0,0,1,0,0
,paraspace,The First Ever Cross-Margin NFT Financialization Protocol.,28 November 2022,9 December 2022,160000,Hhansfriese,54.08,2,1,0,1,0,0
,paraspace,The First Ever Cross-Margin NFT Financialization Protocol.,28 November 2022,9 December 2022,160000,BBClabs,50.56,2,1,0,1,0,0
,paraspace,The First Ever Cross-Margin NFT Financialization Protocol.,28 November 2022,9 December 2022,160000,Cchaduke,44.93,1,1,0,0,0,0
,paraspace,The First Ever Cross-Margin NFT Financialization Protocol.,28 November 2022,9 December 2022,160000,fatherOfBlocks,22.47,1,1,0,0,0,0
,paraspace,The First Ever Cross-Margin NFT Financialization Protocol.,28 November 2022,9 December 2022,160000,AAtarpara,22.47,1,1,0,0,0,0
,paraspace,The First Ever Cross-Margin NFT Financialization Protocol.,28 November 2022,9 December 2022,160000,Aali_shehab,22.47,1,1,0,0,0,0
,paraspace,The First Ever Cross-Margin NFT Financialization Protocol.,28 November 2022,9 December 2022,160000,bullseye,22.47,1,1,0,0,0,0
,paraspace,The First Ever Cross-Margin NFT Financialization Protocol.,28 November 2022,9 December 2022,160000,skinz,18.31,1,0,0,1,0,0
,paraspace,The First Ever Cross-Margin NFT Financialization Protocol.,28 November 2022,9 December 2022,160000,Uujamal_,18.31,1,0,0,1,0,0
,paraspace,The First Ever Cross-Margin NFT Financialization Protocol.,28 November 2022,9 December 2022,160000,seyni,18.31,1,0,0,1,0,0
,paraspace,The First Ever Cross-Margin NFT Financialization Protocol.,28 November 2022,9 December 2022,160000,Ccodecustard,18.31,1,0,0,1,0,0
,paraspace,The First Ever Cross-Margin NFT Financialization Protocol.,28 November 2022,9 December 2022,160000,Wweb3er,11.23,1,1,0,0,0,0
,paraspace,The First Ever Cross-Margin NFT Financialization Protocol.,28 November 2022,9 December 2022,160000,Saintcode_,5.63,1,0,0,1,0,0
,paraspace,The First Ever Cross-Margin NFT Financialization Protocol.,28 November 2022,9 December 2022,160000,fs0c,5.63,1,0,0,1,0,0
,paraspace,The First Ever Cross-Margin NFT Financialization Protocol.,28 November 2022,9 December 2022,160000,Wwait,5.63,1,0,0,1,0,0
,paraspace,The First Ever Cross-Margin NFT Financialization Protocol.,28 November 2022,9 December 2022,160000,Hhihen,5.63,1,0,0,1,0,0
,canto,Execution layer for original work.,23 November 2022,28 November 2022,20000,Hhihen,4480.36,3,1,0,2,1,0
,canto,Execution layer for original work.,23 November 2022,28 November 2022,20000,JJeiwan,4285.93,2,1,0,1,0,0
,canto,Execution layer for original work.,23 November 2022,28 November 2022,20000,Rronnyx2017,4057.68,2,2,0,0,0,0
,canto,Execution layer for original work.,23 November 2022,28 November 2022,20000,Ssorrynotsorry,2197.91,1,0,0,1,1,0
,canto,Execution layer for original work.,23 November 2022,28 November 2022,20000,Ruhum,1978.12,1,1,0,0,0,0
,canto,Execution layer for original work.,23 November 2022,28 November 2022,20000,0xSmartContract,758.1,1,0,0,0,0,0
,canto,Execution layer for original work.,23 November 2022,28 November 2022,20000,rotcivegaf,596.84,2,0,0,0,0,1
,canto,Execution layer for original work.,23 November 2022,28 November 2022,20000,TTricko,269.94,1,0,0,0,0,1
,canto,Execution layer for original work.,23 November 2022,28 November 2022,20000,Beepidibop,207.65,1,0,0,0,0,1
,canto,Execution layer for original work.,23 November 2022,28 November 2022,20000,Nnicobevi,207.65,1,0,0,0,0,1
,canto,Execution layer for original work.,23 November 2022,28 November 2022,20000,DDeivitto,73.58,2,0,0,0,0,1
,canto,Execution layer for original work.,23 November 2022,28 November 2022,20000,Pperitoflores,73.58,2,0,0,0,0,1
,canto,Execution layer for original work.,23 November 2022,28 November 2022,20000,RRaymondFam,73.58,2,0,0,0,0,1
,canto,Execution layer for original work.,23 November 2022,28 November 2022,20000,Aaphak5010,73.58,2,0,0,0,0,1
,canto,Execution layer for original work.,23 November 2022,28 November 2022,20000,Ggzeon,73.58,2,0,0,0,0,1
,canto,Execution layer for original work.,23 November 2022,28 November 2022,20000,martin,73.58,2,0,0,0,0,1
,canto,Execution layer for original work.,23 November 2022,28 November 2022,20000,JJosiah,59.89,1,0,0,0,0,0
,canto,Execution layer for original work.,23 November 2022,28 November 2022,20000,Ccryptonue,59.89,1,0,0,0,0,0
,canto,Execution layer for original work.,23 November 2022,28 November 2022,20000,keccak123,59.89,1,0,0,0,0,0
,canto,Execution layer for original work.,23 November 2022,28 November 2022,20000,Ccccz,59.89,1,0,0,0,0,0
,canto,Execution layer for original work.,23 November 2022,28 November 2022,20000,joestakey,59.89,1,0,0,0,0,0
,canto,Execution layer for original work.,23 November 2022,28 November 2022,20000,JJC,13.69,1,0,0,0,0,1
,canto,Execution layer for original work.,23 November 2022,28 November 2022,20000,Awesome,13.69,1,0,0,0,0,1
,canto,Execution layer for original work.,23 November 2022,28 November 2022,20000,Ooyc_109,13.69,1,0,0,0,0,1
,canto,Execution layer for original work.,23 November 2022,28 November 2022,20000,Aabiih,13.69,1,0,0,0,0,1
,canto,Execution layer for original work.,23 November 2022,28 November 2022,20000,DijkstraDev,13.69,1,0,0,0,0,1
,canto,Execution layer for original work.,23 November 2022,28 November 2022,20000,Dinesh11G,13.69,1,0,0,0,0,1
,canto,Execution layer for original work.,23 November 2022,28 November 2022,20000,AAkshaySrivastav,13.69,1,0,0,0,0,1
,canto,Execution layer for original work.,23 November 2022,28 November 2022,20000,EEnglave,13.69,1,0,0,0,0,1
,canto,Execution layer for original work.,23 November 2022,28 November 2022,20000,Rahoz,13.69,1,0,0,0,0,1
,canto,Execution layer for original work.,23 November 2022,28 November 2022,20000,SSaeedAlipoor01988,13.69,1,0,0,0,0,1
,canto,Execution layer for original work.,23 November 2022,28 November 2022,20000,exolorkistis,13.69,1,0,0,0,0,1
,canto,Execution layer for original work.,23 November 2022,28 November 2022,20000,RReyAdmirado,13.69,1,0,0,0,0,1
,canto,Execution layer for original work.,23 November 2022,28 November 2022,20000,SSathish9098,13.69,1,0,0,0,0,1
,canto,Execution layer for original work.,23 November 2022,28 November 2022,20000,Cchaduke,13.69,1,0,0,0,0,1
,canto,Execution layer for original work.,23 November 2022,28 November 2022,20000,Cchrisdior4,13.69,1,0,0,0,0,1
,canto,Execution layer for original work.,23 November 2022,28 November 2022,20000,00xhacksmithh,13.69,1,0,0,0,0,1
2022-11-redactedcartel,redactedcartel,"Boosted GMX assets from your favorite liquid token wrapper, Pirex - brought to you by Redacted Cartel.",21 November 2022,28 November 2022,75000,Xxiaoming90,18760.33,9,5,1,3,0,0
2022-11-redactedcartel,redactedcartel,"Boosted GMX assets from your favorite liquid token wrapper, Pirex - brought to you by Redacted Cartel.",21 November 2022,28 November 2022,75000,Bbin2chen,6166.83,4,2,0,2,1,0
2022-11-redactedcartel,redactedcartel,"Boosted GMX assets from your favorite liquid token wrapper, Pirex - brought to you by Redacted Cartel.",21 November 2022,28 November 2022,75000,Uunforgiven,5985.19,10,3,0,5,0,1
2022-11-redactedcartel,redactedcartel,"Boosted GMX assets from your favorite liquid token wrapper, Pirex - brought to you by Redacted Cartel.",21 November 2022,28 November 2022,75000,HHE1M,4504.86,3,2,0,1,1,0
2022-11-redactedcartel,redactedcartel,"Boosted GMX assets from your favorite liquid token wrapper, Pirex - brought to you by Redacted Cartel.",21 November 2022,28 November 2022,75000,___141345__,4323.79,4,2,0,1,0,1
2022-11-redactedcartel,redactedcartel,"Boosted GMX assets from your favorite liquid token wrapper, Pirex - brought to you by Redacted Cartel.",21 November 2022,28 November 2022,75000,0x52,4209.73,5,2,0,3,0,0
2022-11-redactedcartel,redactedcartel,"Boosted GMX assets from your favorite liquid token wrapper, Pirex - brought to you by Redacted Cartel.",21 November 2022,28 November 2022,75000,Aaphak5010,3824.26,5,0,0,3,1,1
2022-11-redactedcartel,redactedcartel,"Boosted GMX assets from your favorite liquid token wrapper, Pirex - brought to you by Redacted Cartel.",21 November 2022,28 November 2022,75000,Lladboy233,2791.95,6,3,0,3,0,0
2022-11-redactedcartel,redactedcartel,"Boosted GMX assets from your favorite liquid token wrapper, Pirex - brought to you by Redacted Cartel.",21 November 2022,28 November 2022,75000,Rrvierdiiev,2188.94,7,3,0,3,0,0
2022-11-redactedcartel,redactedcartel,"Boosted GMX assets from your favorite liquid token wrapper, Pirex - brought to you by Redacted Cartel.",21 November 2022,28 November 2022,75000,Ggzeon,2093.64,4,0,0,2,0,1
2022-11-redactedcartel,redactedcartel,"Boosted GMX assets from your favorite liquid token wrapper, Pirex - brought to you by Redacted Cartel.",21 November 2022,28 November 2022,75000,RR2,1704.35,4,1,0,2,0,0
2022-11-redactedcartel,redactedcartel,"Boosted GMX assets from your favorite liquid token wrapper, Pirex - brought to you by Redacted Cartel.",21 November 2022,28 November 2022,75000,JJeiwan,1601.99,5,1,0,3,0,0
2022-11-redactedcartel,redactedcartel,"Boosted GMX assets from your favorite liquid token wrapper, Pirex - brought to you by Redacted Cartel.",21 November 2022,28 November 2022,75000,Iimare,1244.36,2,0,0,2,0,0
2022-11-redactedcartel,redactedcartel,"Boosted GMX assets from your favorite liquid token wrapper, Pirex - brought to you by Redacted Cartel.",21 November 2022,28 November 2022,75000,Kkyteg,1238.16,1,0,0,1,0,0
